match_id,date,player_1,player_2,player_1_sets_won,player_2_sets_won,winner,total_sets,set_1_player_1,set_1_player_2,set_2_player_1,set_2_player_2,set_3_player_1,set_3_player_2,set_4_player_1,set_4_player_2,set_5_player_1,set_5_player_2,player_1_clean,player_2_clean,player_1_elo,player_2_elo,elo_diff,p1_win_rate_last5,p2_win_rate_last5,p1_head_to_head_wins,p2_head_to_head_wins,p1_head_to_head_win_ratio,p1_streak,p2_streak,p1_form_volatility,p2_form_volatility,player_1_wins,elo_difference_category
5992,2026-01-08,Karol Strowski,Radoslaw Malinowski,3,0,Karol Strowski,3,11.0,5.0,11.0,7.0,11.0,5.0,,,,,Karol Strowski,Radoslaw Malinowski,1049.0,826.0,223.0,0.6,0.2,0.0,0.0,0.0,2.0,-3.0,0.48989794855663565,0.4000000000000001,1,>200
5993,2026-01-08,Wojciech Gluszek,Adam Linek,1,3,Adam Linek,4,8.0,11.0,8.0,11.0,11.0,7.0,6.0,11.0,,,Wojciech Gluszek,Adam Linek,745.0,797.0,-52.0,0.2,0.4,0.0,0.0,0.0,-4.0,1.0,0.4000000000000001,0.48989794855663565,0,-100/-50
5995,2026-01-08,Henryk Tkaczyk,Jakub Skorupa,2,3,Jakub Skorupa,5,9.0,11.0,11.0,7.0,11.0,9.0,8.0,11.0,7.0,11.0,Henryk Tkaczyk,Jakub Skorupa,728.0,632.0,96.0,0.4,0.4,0.0,0.0,0.0,-1.0,-2.0,0.48989794855663565,0.48989794855663565,0,50/100
5998,2026-01-08,Mateusz Misiak,Mikolaj Lukaszewski,3,0,Mateusz Misiak,3,11.0,3.0,11.0,6.0,11.0,5.0,,,,,Mateusz Misiak,Mikolaj Lukaszewski,947.0,716.0,231.0,0.8,0.6,1.0,1.0,0.5,4.0,-2.0,0.4000000000000001,0.48989794855663565,1,>200
5999,2026-01-08,Jacek Zelezik,Dariusz Molenda,1,3,Dariusz Molenda,4,11.0,7.0,6.0,11.0,7.0,11.0,1.0,11.0,,,Jacek Zelezik,Dariusz Molenda,440.0,737.0,-297.0,0.4,0.6,0.0,0.0,0.0,-2.0,-1.0,0.48989794855663565,0.48989794855663565,0,<-200
6002,2026-01-08,Filip Kujawa,Mateusz Trela,3,0,Filip Kujawa,3,11.0,5.0,11.0,8.0,12.0,10.0,,,,,Filip Kujawa,Mateusz Trela,823.0,748.0,75.0,0.8,0.2,1.0,1.0,0.5,1.0,1.0,0.4,0.4,1,50/100
6003,2026-01-08,Aleksander Lilien,Michal Minda,1,3,Michal Minda,4,11.0,8.0,8.0,11.0,11.0,13.0,11.0,13.0,,,Aleksander Lilien,Michal Minda,893.0,779.0,114.0,0.8,0.4,2.0,1.0,0.6666666666666666,4.0,-1.0,0.4000000000000001,0.48989794855663565,0,100/200
6004,2026-01-08,Jakub Pruszkowski,Jan Orszulik,3,0,Jakub Pruszkowski,3,11.0,5.0,11.0,7.0,12.0,10.0,,,,,Jakub Pruszkowski,Jan Orszulik,610.0,618.0,-8.0,0.8,1.0,0.0,0.0,0.0,3.0,1.0,0.4000000000000001,0.0,1,-50/0
6006,2026-01-08,Marek Tkocz,Michal Paszkiewicz,3,1,Marek Tkocz,4,2.0,11.0,11.0,6.0,11.0,5.0,11.0,9.0,,,Marek Tkocz,Michal Paszkiewicz,669.0,535.0,134.0,0.2,0.6,0.0,0.0,0.0,-2.0,1.0,0.4000000000000001,0.48989794855663565,1,100/200
6009,2026-01-08,Michal Kumor,Oliver Vincenec,1,3,Oliver Vincenec,4,8.0,11.0,11.0,8.0,8.0,11.0,9.0,11.0,,,Michal Kumor,Oliver Vincenec,529.0,610.0,-81.0,0.6,0.4,0.0,0.0,0.0,2.0,1.0,0.48989794855663565,0.48989794855663565,0,-100/-50
6011,2026-01-08,Arkadiusz Skupinski,Pawel Chojnacki,2,3,Pawel Chojnacki,5,11.0,2.0,12.0,10.0,11.0,13.0,7.0,11.0,8.0,11.0,Arkadiusz Skupinski,Pawel Chojnacki,469.0,527.0,-58.0,0.4,0.2,0.0,1.0,0.0,-1.0,-1.0,0.48989794855663565,0.4,0,-100/-50
6012,2026-01-08,Jan Orszulik,Michal Paszkiewicz,3,1,Jan Orszulik,4,11.0,4.0,11.0,6.0,5.0,11.0,11.0,6.0,,,Jan Orszulik,Michal Paszkiewicz,618.0,535.0,83.0,0.5,0.4,0.0,0.0,0.0,-1.0,-1.0,0.0,0.48989794855663565,1,50/100
6016,2026-01-08,Milosz Piecowski,Mateusz Misiak,2,3,Mateusz Misiak,5,7.0,11.0,7.0,11.0,12.0,10.0,11.0,7.0,7.0,11.0,Milosz Piecowski,Mateusz Misiak,738.0,947.0,-209.0,0.8,1.0,3.0,0.0,1.0,3.0,5.0,0.4000000000000001,0.0,0,<-200
6017,2026-01-08,Jakub Pruszkowski,Oliver Vincenec,3,1,Jakub Pruszkowski,4,11.0,9.0,11.0,9.0,6.0,11.0,12.0,10.0,,,Jakub Pruszkowski,Oliver Vincenec,610.0,610.0,0.0,0.8,0.6,3.0,1.0,0.75,4.0,2.0,0.4000000000000001,0.48989794855663565,1,-50/0
6018,2026-01-08,Michal Skorski,Mateusz Szczepanski,2,3,Mateusz Szczepanski,5,11.0,8.0,7.0,11.0,11.0,8.0,5.0,11.0,9.0,11.0,Michal Skorski,Mateusz Szczepanski,792.0,542.0,250.0,0.4,0.8,1.0,1.0,0.5,1.0,-1.0,0.48989794855663565,0.4,0,>200
6019,2026-01-08,Adam Staniczek,Pawel Chojnacki,3,0,Adam Staniczek,3,11.0,8.0,12.0,10.0,11.0,2.0,,,,,Adam Staniczek,Pawel Chojnacki,455.0,527.0,-72.0,0.0,0.4,0.0,1.0,0.0,-15.0,1.0,0.0,0.48989794855663565,1,-100/-50
6020,2026-01-08,Bartosz Czerwinski,Grzegorz Poliniewicz,3,1,Bartosz Czerwinski,4,11.0,4.0,11.0,13.0,11.0,7.0,11.0,7.0,,,Bartosz Czerwinski,Grzegorz Poliniewicz,989.0,954.0,35.0,0.6,0.6,2.0,3.0,0.4,-1.0,1.0,0.48989794855663565,0.48989794855663565,1,0/50
6021,2026-01-08,Jakub Kaczmarek,Michal Paszkiewicz,3,1,Jakub Kaczmarek,4,11.0,9.0,11.0,9.0,9.0,11.0,11.0,9.0,,,Jakub Kaczmarek,Michal Paszkiewicz,402.0,535.0,-133.0,0.4,0.2,0.0,2.0,0.0,-2.0,-2.0,0.48989794855663565,0.4000000000000001,1,-200/-100
6022,2026-01-08,Lukasz Jarocki,Josef Braun,1,3,Josef Braun,4,9.0,11.0,7.0,11.0,11.0,9.0,8.0,11.0,,,Lukasz Jarocki,Josef Braun,1015.0,1197.0,-182.0,0.8,0.8,0.0,1.0,0.0,2.0,1.0,0.4,0.4,0,-200/-100
6023,2026-01-08,Bartosz Czerwinski,Filip Kujawa,3,1,Bartosz Czerwinski,4,11.0,9.0,9.0,11.0,11.0,7.0,11.0,8.0,,,Bartosz Czerwinski,Filip Kujawa,989.0,823.0,166.0,0.8,0.8,0.0,0.0,0.0,1.0,2.0,0.4,0.4,1,100/200
6024,2026-01-08,Michal Skorski,Wojciech Iwasyszyn,3,0,Michal Skorski,3,11.0,7.0,11.0,9.0,11.0,6.0,,,,,Michal Skorski,Wojciech Iwasyszyn,792.0,793.0,-1.0,0.4,0.6,0.0,0.0,0.0,-1.0,2.0,0.48989794855663565,0.48989794855663565,1,-50/0
6025,2026-01-08,Aleksander Lilien,Kamil Rudomina,0,3,Kamil Rudomina,3,7.0,11.0,10.0,12.0,6.0,11.0,,,,,Aleksander Lilien,Kamil Rudomina,893.0,804.0,89.0,0.8,1.0,2.0,0.0,1.0,-1.0,5.0,0.4,0.0,0,50/100
6026,2026-01-08,Jakub Pruszkowski,Marek Tkocz,0,3,Marek Tkocz,3,9.0,11.0,9.0,11.0,5.0,11.0,,,,,Jakub Pruszkowski,Marek Tkocz,610.0,669.0,-59.0,1.0,0.4,0.0,0.0,0.0,5.0,1.0,0.0,0.48989794855663565,0,-100/-50
6027,2026-01-08,Adrian Spychala,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,7.0,11.0,3.0,11.0,7.0,11.0,,,,,Adrian Spychala,Mateusz Golebiowski,1034.0,1248.0,-214.0,0.4,0.6,1.0,3.0,0.25,-1.0,-1.0,0.48989794855663565,0.48989794855663565,0,<-200
6028,2026-01-08,Michal Malachowski,Karol Wisniewski,1,3,Karol Wisniewski,4,6.0,11.0,9.0,11.0,11.0,9.0,5.0,11.0,,,Michal Malachowski,Karol Wisniewski,1087.0,1047.0,40.0,0.0,0.4,2.0,1.0,0.6666666666666666,-6.0,-3.0,0.0,0.48989794855663565,0,0/50
6032,2026-01-08,Michal Kumor,Jan Orszulik,0,3,Jan Orszulik,3,8.0,11.0,8.0,11.0,4.0,11.0,,,,,Michal Kumor,Jan Orszulik,529.0,618.0,-89.0,0.6,0.6666666666666666,0.0,1.0,0.0,-1.0,1.0,0.48989794855663565,0.4714045207910317,0,-100/-50
6036,2026-01-08,Wojciech Iwasyszyn,Mateusz Trela,1,3,Mateusz Trela,4,6.0,11.0,11.0,5.0,8.0,11.0,7.0,11.0,,,Wojciech Iwasyszyn,Mateusz Trela,793.0,748.0,45.0,0.6,0.2,1.0,0.0,1.0,-1.0,-1.0,0.48989794855663565,0.4,0,0/50
6037,2026-01-08,Arkadiusz Skupinski,Michal Machelski,3,0,Arkadiusz Skupinski,3,11.0,2.0,11.0,9.0,11.0,4.0,,,,,Arkadiusz Skupinski,Michal Machelski,469.0,504.0,-35.0,0.2,0.6,1.0,0.0,1.0,-2.0,2.0,0.4000000000000001,0.48989794855663565,1,-50/0
6041,2026-01-08,Marek Tkocz,Jan Orszulik,3,0,Marek Tkocz,3,11.0,6.0,11.0,7.0,11.0,5.0,,,,,Marek Tkocz,Jan Orszulik,669.0,618.0,51.0,0.6,0.75,0.0,0.0,0.0,2.0,2.0,0.48989794855663565,0.4330127018922193,1,50/100
6045,2026-01-08,Milosz Piecowski,Mateusz Misiak,3,2,Milosz Piecowski,5,8.0,11.0,9.0,11.0,11.0,6.0,11.0,6.0,16.0,14.0,Milosz Piecowski,Mateusz Misiak,738.0,947.0,-209.0,0.6,1.0,3.0,1.0,0.75,-1.0,6.0,0.48989794855663565,0.0,1,<-200
6046,2026-01-08,Oliver Vincenec,Michal Paszkiewicz,2,3,Michal Paszkiewicz,5,11.0,8.0,11.0,9.0,7.0,11.0,4.0,11.0,6.0,11.0,Oliver Vincenec,Michal Paszkiewicz,610.0,535.0,75.0,0.4,0.2,0.0,0.0,0.0,-1.0,-3.0,0.48989794855663565,0.4000000000000001,0,50/100
6048,2026-01-08,Slawomir Janus,Pawel Chojnacki,3,0,Slawomir Janus,3,11.0,8.0,11.0,9.0,11.0,5.0,,,,,Slawomir Janus,Pawel Chojnacki,467.0,527.0,-60.0,1.0,0.4,0.0,0.0,0.0,6.0,-2.0,0.0,0.48989794855663565,1,-100/-50
6051,2026-01-08,Jakub Pruszkowski,Michal Kumor,3,1,Jakub Pruszkowski,4,11.0,5.0,11.0,4.0,4.0,11.0,11.0,7.0,,,Jakub Pruszkowski,Michal Kumor,610.0,529.0,81.0,0.8,0.4,0.0,1.0,0.0,-1.0,-2.0,0.4,0.48989794855663565,1,50/100
6055,2026-01-08,Marek Tkocz,Oliver Vincenec,3,2,Marek Tkocz,5,11.0,5.0,9.0,11.0,11.0,6.0,4.0,11.0,11.0,5.0,Marek Tkocz,Oliver Vincenec,669.0,610.0,59.0,0.6,0.4,0.0,0.0,0.0,3.0,-2.0,0.48989794855663565,0.48989794855663565,1,50/100
6060,2026-01-08,Michal Kumor,Marek Tkocz,3,2,Michal Kumor,5,8.0,11.0,11.0,8.0,11.0,8.0,6.0,11.0,11.0,9.0,Michal Kumor,Marek Tkocz,529.0,669.0,-140.0,0.4,0.8,0.0,0.0,0.0,-3.0,4.0,0.48989794855663565,0.4000000000000001,1,-200/-100
6064,2026-01-08,Mateusz Misiak,Szymon Brud,0,3,Szymon Brud,3,10.0,12.0,8.0,11.0,9.0,11.0,,,,,Mateusz Misiak,Szymon Brud,947.0,906.0,41.0,0.8,0.2,2.0,3.0,0.4,1.0,1.0,0.4,0.4,0,0/50
6065,2026-01-08,Oliver Vincenec,Jan Orszulik,1,3,Jan Orszulik,4,4.0,11.0,7.0,11.0,11.0,3.0,10.0,12.0,,,Oliver Vincenec,Jan Orszulik,610.0,618.0,-8.0,0.4,0.6,0.0,0.0,0.0,-3.0,-1.0,0.48989794855663565,0.48989794855663565,0,-50/0
6066,2026-01-08,Stanislaw Wnek,Wojciech Iwasyszyn,1,3,Wojciech Iwasyszyn,4,8.0,11.0,11.0,7.0,5.0,11.0,9.0,11.0,,,Stanislaw Wnek,Wojciech Iwasyszyn,753.0,793.0,-40.0,0.6,0.6,1.0,0.0,1.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,0,-50/0
6067,2026-01-08,Arkadiusz Skupinski,Adam Staniczek,2,3,Adam Staniczek,5,11.0,5.0,11.0,9.0,7.0,11.0,8.0,11.0,9.0,11.0,Arkadiusz Skupinski,Adam Staniczek,469.0,455.0,14.0,0.4,0.4,2.0,1.0,0.6666666666666666,1.0,-1.0,0.48989794855663565,0.48989794855663565,0,0/50
6068,2026-01-08,Michal Machelski,Adam Staniczek,1,3,Adam Staniczek,4,10.0,12.0,11.0,8.0,9.0,11.0,6.0,11.0,,,Michal Machelski,Adam Staniczek,504.0,455.0,49.0,0.4,0.6,0.0,1.0,0.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,0,0/50
6070,2026-01-08,Jakub Pruszkowski,Marek Tkocz,3,2,Jakub Pruszkowski,5,7.0,11.0,11.0,8.0,11.0,5.0,5.0,11.0,11.0,8.0,Jakub Pruszkowski,Marek Tkocz,610.0,669.0,-59.0,0.8,0.8,0.0,1.0,0.0,1.0,-1.0,0.4,0.4,1,-100/-50
6074,2026-01-08,Szymon Brud,Milosz Piecowski,3,1,Szymon Brud,4,6.0,11.0,11.0,8.0,11.0,7.0,11.0,8.0,,,Szymon Brud,Milosz Piecowski,906.0,738.0,168.0,0.4,0.6,1.0,1.0,0.5,2.0,-1.0,0.48989794855663565,0.48989794855663565,1,100/200
6075,2026-01-08,Michal Kumor,Michal Paszkiewicz,2,3,Michal Paszkiewicz,5,14.0,12.0,5.0,11.0,11.0,3.0,4.0,11.0,4.0,11.0,Michal Kumor,Michal Paszkiewicz,529.0,535.0,-6.0,0.4,0.4,1.0,1.0,0.5,1.0,1.0,0.48989794855663565,0.48989794855663565,0,-50/0
6077,2026-01-08,Jakub Kaczmarek,Michal Kumor,1,3,Michal Kumor,4,7.0,11.0,13.0,11.0,4.0,11.0,9.0,11.0,,,Jakub Kaczmarek,Michal Kumor,402.0,529.0,-127.0,0.6,0.2,2.0,2.0,0.5,1.0,-1.0,0.48989794855663565,0.4,0,-200/-100
6078,2026-01-08,Mateusz Misiak,Szymon Brud,1,3,Szymon Brud,4,7.0,11.0,9.0,11.0,13.0,11.0,5.0,11.0,,,Mateusz Misiak,Szymon Brud,947.0,906.0,41.0,0.6,0.6,2.0,4.0,0.3333333333333333,-1.0,3.0,0.48989794855663565,0.48989794855663565,0,0/50
6079,2026-01-08,Karol Wisniewski,Grzegorz Poliniewicz,0,3,Grzegorz Poliniewicz,3,10.0,12.0,7.0,11.0,8.0,11.0,,,,,Karol Wisniewski,Grzegorz Poliniewicz,1047.0,954.0,93.0,0.4,0.4,6.0,2.0,0.75,1.0,-1.0,0.48989794855663565,0.48989794855663565,0,50/100
6082,2026-01-08,Michal Kumor,Marek Tkocz,1,3,Marek Tkocz,4,3.0,11.0,4.0,11.0,11.0,7.0,5.0,11.0,,,Michal Kumor,Marek Tkocz,529.0,669.0,-140.0,0.4,0.6,1.0,0.0,1.0,1.0,-2.0,0.48989794855663565,0.48989794855663565,0,-200/-100
6083,2026-01-08,Adrian Spychala,Maciej Nowalinski,3,1,Adrian Spychala,4,11.0,6.0,13.0,11.0,7.0,11.0,11.0,7.0,,,Adrian Spychala,Maciej Nowalinski,1034.0,1100.0,-66.0,0.4,0.2,0.0,1.0,0.0,-2.0,1.0,0.48989794855663565,0.4,1,-100/-50
6084,2026-01-08,Kamil Smolka,Jerzy Pelka,3,2,Kamil Smolka,5,10.0,12.0,11.0,5.0,11.0,6.0,11.0,13.0,11.0,9.0,Kamil Smolka,Jerzy Pelka,589.0,566.0,23.0,0.6,0.6,0.0,1.0,0.0,2.0,3.0,0.48989794855663565,0.48989794855663565,1,0/50
6085,2026-01-08,Filip Kujawa,Karol Wisniewski,2,3,Karol Wisniewski,5,11.0,7.0,4.0,11.0,9.0,11.0,11.0,6.0,10.0,12.0,Filip Kujawa,Karol Wisniewski,823.0,1047.0,-224.0,0.4,0.2,0.0,1.0,0.0,-2.0,-1.0,0.48989794855663565,0.4,0,<-200
6086,2026-01-08,Wojciech Iwasyszyn,Krzysztof Kotyl,0,3,Krzysztof Kotyl,3,14.0,16.0,7.0,11.0,6.0,11.0,,,,,Wojciech Iwasyszyn,Krzysztof Kotyl,793.0,738.0,55.0,0.6,0.2,0.0,0.0,0.0,3.0,-4.0,0.48989794855663565,0.4000000000000001,0,50/100
6087,2026-01-08,Kamil Rudomina,Jakub Glanowski,0,3,Jakub Glanowski,3,10.0,12.0,6.0,11.0,8.0,11.0,,,,,Kamil Rudomina,Jakub Glanowski,804.0,820.0,-16.0,0.8,0.6,0.0,1.0,0.0,-1.0,-1.0,0.4,0.48989794855663565,0,-50/0
6088,2026-01-08,Lukasz Jarocki,Jakub Kosowski,1,3,Jakub Kosowski,4,11.0,8.0,8.0,11.0,8.0,11.0,0.0,11.0,,,Lukasz Jarocki,Jakub Kosowski,1015.0,1217.0,-202.0,0.6,0.8,1.0,1.0,0.5,-1.0,1.0,0.48989794855663565,0.4,0,<-200
6089,2026-01-08,Jan Orszulik,Michal Paszkiewicz,3,0,Jan Orszulik,3,11.0,6.0,11.0,9.0,11.0,8.0,,,,,Jan Orszulik,Michal Paszkiewicz,618.0,535.0,83.0,0.6,0.4,1.0,0.0,1.0,1.0,2.0,0.48989794855663565,0.48989794855663565,1,50/100
6091,2026-01-08,Mateusz Trela,Mateusz Szczepanski,3,0,Mateusz Trela,3,11.0,9.0,11.0,3.0,11.0,6.0,,,,,Mateusz Trela,Mateusz Szczepanski,748.0,542.0,206.0,0.4,0.6,0.0,0.0,0.0,1.0,-1.0,0.48989794855663565,0.48989794855663565,1,>200
6092,2026-01-08,Lukasz Bernacki,Jakub Michalski,2,3,Jakub Michalski,5,8.0,11.0,7.0,11.0,11.0,7.0,11.0,7.0,7.0,11.0,Lukasz Bernacki,Jakub Michalski,601.0,549.0,52.0,0.6,0.2,1.0,0.0,1.0,-1.0,-3.0,0.48989794855663565,0.4000000000000001,0,50/100
6094,2026-01-08,Maciej Nowalinski,Josef Braun,0,3,Josef Braun,3,5.0,11.0,9.0,11.0,6.0,11.0,,,,,Maciej Nowalinski,Josef Braun,1100.0,1197.0,-97.0,0.2,0.8,0.0,2.0,0.0,-1.0,2.0,0.4,0.4,0,-100/-50
6095,2026-01-08,Jakub Glanowski,Michal Minda,2,3,Michal Minda,5,14.0,12.0,7.0,11.0,10.0,12.0,13.0,11.0,7.0,11.0,Jakub Glanowski,Michal Minda,820.0,779.0,41.0,0.8,0.6,1.0,2.0,0.3333333333333333,1.0,1.0,0.4,0.48989794855663565,0,0/50
6096,2026-01-08,Sebastian Juzek,Lukasz Bernacki,0,3,Lukasz Bernacki,3,7.0,11.0,10.0,12.0,4.0,11.0,,,,,Sebastian Juzek,Lukasz Bernacki,552.0,601.0,-49.0,0.4,0.6,0.0,1.0,0.0,-2.0,-2.0,0.48989794855663565,0.48989794855663565,0,-50/0
6097,2026-01-08,Michal Malachowski,Grzegorz Poliniewicz,1,3,Grzegorz Poliniewicz,4,4.0,11.0,2.0,11.0,11.0,8.0,2.0,11.0,,,Michal Malachowski,Grzegorz Poliniewicz,1087.0,954.0,133.0,0.0,0.6,0.0,0.0,0.0,-7.0,2.0,0.0,0.48989794855663565,0,100/200
6098,2026-01-08,Josef Braun,Mateusz Golebiowski,3,0,Josef Braun,3,13.0,11.0,11.0,9.0,11.0,9.0,,,,,Josef Braun,Mateusz Golebiowski,1197.0,1248.0,-51.0,0.8,0.8,2.0,2.0,0.5,3.0,1.0,0.4000000000000001,0.4,1,-100/-50
6099,2026-01-08,Adrian Spychala,Josef Braun,3,2,Adrian Spychala,5,12.0,14.0,11.0,6.0,11.0,9.0,12.0,14.0,12.0,10.0,Adrian Spychala,Josef Braun,1034.0,1197.0,-163.0,0.6,0.8,0.0,2.0,0.0,1.0,4.0,0.48989794855663565,0.4000000000000001,1,-200/-100
6100,2026-01-08,Sebastian Juzek,Kacper Slawinski,0,3,Kacper Slawinski,3,5.0,11.0,9.0,11.0,8.0,11.0,,,,,Sebastian Juzek,Kacper Slawinski,552.0,729.0,-177.0,0.2,0.4,1.0,2.0,0.3333333333333333,-3.0,2.0,0.4000000000000001,0.48989794855663565,0,-200/-100
6101,2026-01-08,Bartosz Czerwinski,Michal Malachowski,1,3,Michal Malachowski,4,7.0,11.0,11.0,9.0,9.0,11.0,5.0,11.0,,,Bartosz Czerwinski,Michal Malachowski,989.0,1087.0,-98.0,0.8,0.0,0.0,2.0,0.0,2.0,-8.0,0.4,0.0,0,-100/-50
6102,2026-01-08,Aleksander Lilien,Jakub Glanowski,2,3,Jakub Glanowski,5,14.0,12.0,18.0,20.0,11.0,13.0,12.0,10.0,11.0,13.0,Aleksander Lilien,Jakub Glanowski,893.0,820.0,73.0,0.6,0.6,0.0,0.0,0.0,-2.0,-1.0,0.48989794855663565,0.48989794855663565,0,50/100
6103,2026-01-08,Michal Skorski,Krzysztof Kotyl,1,3,Krzysztof Kotyl,4,5.0,11.0,9.0,11.0,11.0,8.0,7.0,11.0,,,Michal Skorski,Krzysztof Kotyl,792.0,738.0,54.0,0.4,0.2,1.0,4.0,0.2,1.0,1.0,0.48989794855663565,0.4,0,50/100
6104,2026-01-08,Jakub Kosowski,Mateusz Golebiowski,0,3,Mateusz Golebiowski,3,8.0,11.0,8.0,11.0,7.0,11.0,,,,,Jakub Kosowski,Mateusz Golebiowski,1217.0,1248.0,-31.0,0.8,0.6,4.0,2.0,0.6666666666666666,2.0,-1.0,0.4,0.48989794855663565,0,-50/0
6106,2026-01-08,Jakub Kaczmarek,Marek Tkocz,3,2,Jakub Kaczmarek,5,11.0,8.0,7.0,11.0,11.0,9.0,12.0,14.0,11.0,8.0,Jakub Kaczmarek,Marek Tkocz,402.0,669.0,-267.0,0.4,0.6,0.0,0.0,0.0,-1.0,1.0,0.48989794855663565,0.48989794855663565,1,<-200
6107,2026-01-08,Kamil Smolka,Lukasz Bernacki,3,0,Kamil Smolka,3,11.0,8.0,11.0,3.0,11.0,5.0,,,,,Kamil Smolka,Lukasz Bernacki,589.0,601.0,-12.0,0.8,0.6,0.0,1.0,0.0,3.0,1.0,0.4000000000000001,0.48989794855663565,1,-50/0
6109,2026-01-08,Lukasz Jarocki,Maciej Nowalinski,0,3,Maciej Nowalinski,3,10.0,12.0,11.0,13.0,3.0,11.0,,,,,Lukasz Jarocki,Maciej Nowalinski,1015.0,1100.0,-85.0,0.4,0.2,0.0,0.0,0.0,-2.0,-2.0,0.48989794855663565,0.4000000000000001,0,-100/-50
6110,2026-01-08,Kacper Slawinski,Jakub Michalski,3,1,Kacper Slawinski,4,11.0,3.0,13.0,11.0,9.0,11.0,12.0,10.0,,,Kacper Slawinski,Jakub Michalski,729.0,549.0,180.0,0.6,0.4,1.0,0.0,1.0,3.0,1.0,0.48989794855663565,0.48989794855663565,1,100/200
6112,2026-01-08,Jakub Kaczmarek,Jan Orszulik,0,3,Jan Orszulik,3,3.0,11.0,7.0,11.0,6.0,11.0,,,,,Jakub Kaczmarek,Jan Orszulik,402.0,618.0,-216.0,0.4,0.8,0.0,0.0,0.0,1.0,2.0,0.48989794855663565,0.4,0,<-200
6113,2026-01-08,Michal Skorski,Mateusz Trela,2,3,Mateusz Trela,5,12.0,10.0,9.0,11.0,11.0,9.0,8.0,11.0,8.0,11.0,Michal Skorski,Mateusz Trela,792.0,748.0,44.0,0.4,0.6,5.0,0.0,1.0,-1.0,2.0,0.48989794855663565,0.48989794855663565,0,0/50
6115,2026-01-08,Wojciech Gluszek,Mikolaj Lukaszewski,3,1,Wojciech Gluszek,4,9.0,11.0,16.0,14.0,11.0,6.0,11.0,5.0,,,Wojciech Gluszek,Mikolaj Lukaszewski,745.0,716.0,29.0,0.0,0.4,1.0,0.0,1.0,-5.0,-3.0,0.0,0.48989794855663565,1,0/50
6116,2026-01-08,Bartosz Czerwinski,Karol Wisniewski,3,2,Bartosz Czerwinski,5,12.0,10.0,9.0,11.0,9.0,11.0,11.0,9.0,11.0,7.0,Bartosz Czerwinski,Karol Wisniewski,989.0,1047.0,-58.0,0.6,0.4,3.0,5.0,0.375,1.0,1.0,0.48989794855663565,0.48989794855663565,1,-100/-50
6117,2026-01-08,Jakub Pruszkowski,Michal Paszkiewicz,0,3,Michal Paszkiewicz,3,10.0,12.0,7.0,11.0,4.0,11.0,,,,,Jakub Pruszkowski,Michal Paszkiewicz,610.0,535.0,75.0,0.8,0.4,0.0,1.0,0.0,2.0,-1.0,0.4,0.48989794855663565,0,50/100
6118,2026-01-08,Michal Skorski,Krzysztof Kotyl,3,2,Michal Skorski,5,13.0,11.0,8.0,11.0,11.0,8.0,11.0,13.0,11.0,4.0,Michal Skorski,Krzysztof Kotyl,792.0,738.0,54.0,0.4,0.4,1.0,5.0,0.16666666666666666,-2.0,2.0,0.48989794855663565,0.48989794855663565,1,50/100
6119,2026-01-08,Sebastian Juzek,Jerzy Pelka,0,3,Jerzy Pelka,3,9.0,11.0,9.0,11.0,9.0,11.0,,,,,Sebastian Juzek,Jerzy Pelka,552.0,566.0,-14.0,0.2,0.6,1.0,0.0,1.0,-4.0,-1.0,0.4000000000000001,0.48989794855663565,0,-50/0
6120,2026-01-08,Maciej Nowalinski,Mateusz Golebiowski,1,3,Mateusz Golebiowski,4,3.0,11.0,9.0,11.0,11.0,8.0,7.0,11.0,,,Maciej Nowalinski,Mateusz Golebiowski,1100.0,1248.0,-148.0,0.4,0.6,1.0,2.0,0.3333333333333333,1.0,1.0,0.48989794855663565,0.48989794855663565,0,-200/-100
6121,2026-01-08,Wojciech Iwasyszyn,Mateusz Szczepanski,3,2,Wojciech Iwasyszyn,5,11.0,6.0,5.0,11.0,11.0,6.0,8.0,11.0,13.0,11.0,Wojciech Iwasyszyn,Mateusz Szczepanski,793.0,542.0,251.0,0.6,0.4,0.0,0.0,0.0,-1.0,-2.0,0.48989794855663565,0.48989794855663565,1,>200
6122,2026-01-08,Filip Kujawa,Grzegorz Poliniewicz,0,3,Grzegorz Poliniewicz,3,7.0,11.0,10.0,12.0,9.0,11.0,,,,,Filip Kujawa,Grzegorz Poliniewicz,823.0,954.0,-131.0,0.4,0.8,0.0,3.0,0.0,-3.0,3.0,0.48989794855663565,0.4000000000000001,0,-200/-100
6123,2026-01-08,Kamil Rudomina,Michal Minda,1,3,Michal Minda,4,11.0,8.0,8.0,11.0,7.0,11.0,10.0,12.0,,,Kamil Rudomina,Michal Minda,804.0,779.0,25.0,0.6,0.6,3.0,2.0,0.6,-2.0,2.0,0.48989794855663565,0.48989794855663565,0,0/50
6125,2026-01-08,Adrian Spychala,Lukasz Jarocki,3,0,Adrian Spychala,3,11.0,9.0,11.0,7.0,11.0,4.0,,,,,Adrian Spychala,Lukasz Jarocki,1034.0,1015.0,19.0,0.6,0.4,0.0,0.0,0.0,2.0,-3.0,0.48989794855663565,0.48989794855663565,1,0/50
